location,category,parentCategory,state,lat,lon,dateString,month,year,dayOfWeek,dayOfWeekNum,hour,minute,temperature
"Laguna Beach, California",Beach and relaxation,Beach & Waterfront,California,33.5426975,-117.7853665,2017-05-03T05:27:20.000Z,5,2017,Tuesday,1,22,27,2
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2017-05-03T04:15:45.000Z,5,2017,Tuesday,1,21,15,2
"San Clemente, California",Beaches,Beach & Waterfront,California,33.4270275,-117.6124179,2017-05-01T03:30:28.000Z,4,2017,Sunday,6,20,30,30
"Morro Bay, California",Beaches,Beach & Waterfront,California,35.3658075,-120.8499013,2017-01-25T08:35:37.000Z,1,2017,Wednesday,2,0,35,25
Grand Canyon South Rim,Natural attractions,Nature & Outdoors,Arizona,36.0657643,-112.1179795,2017-01-12T03:06:41.000Z,1,2017,Wednesday,2,20,6,11
"Cambridge, Massachusetts",Educational and cultural,Education & Culture,Massachusetts,42.3750997,-71.1056157,2017-05-03T02:59:05.000Z,5,2017,Tuesday,1,22,59,2
Harvard Art Museums,Museums,Education & Culture,Massachusetts,42.3741535,-71.1140982358205,2017-05-03T02:50:39.000Z,5,2017,Tuesday,1,22,50,2
Rockefeller Center,Landmarks and Monuments,Historical & Cultural,New York,40.75925755,-73.9799568611638,2017-05-03T02:48:32.000Z,5,2017,Tuesday,1,22,48,2
"Brooklyn Bridge, NYC",Bridges,Landmarks,New York,40.7010428,-73.9903534,2017-05-03T02:32:30.000Z,5,2017,Tuesday,1,22,32,2
Empire State Building,Attractions,Tourist Attractions,New York,40.7484284,-73.9856546198733,2017-05-03T00:07:29.000Z,5,2017,Tuesday,1,20,7,2
"Pfafftown, North Carolina",Residential,Residential,North Carolina,36.1526379,-80.3622753,2017-05-02T23:30:40.000Z,5,2017,Tuesday,1,19,30,2
"Boston, Massachusetts",Cultural attractions and education,Education & Culture,Massachusetts,42.3602534,-71.0582912,2017-05-02T21:13:17.000Z,5,2017,Tuesday,1,17,13,2
"Meadview, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.0022091,-114.0682936,2017-05-02T21:08:24.000Z,5,2017,Tuesday,1,14,8,2
Grand Canyon West,Natural attractions,Nature & Outdoors,Arizona,35.98605035,-113.820791822017,2017-05-02T21:04:27.000Z,5,2017,Tuesday,1,14,4,2
"Portland, Oregon",Cultural attractions and outdoors,Entertainment & Culture,Oregon,45.5202471,-122.6741949,2017-05-02T15:48:02.000Z,5,2017,Tuesday,1,8,48,2
The Venetian Resort Las Vegas,Hotels and Resorts,Travel & Hospitality,Nevada,36.183938,-115.320301,2017-05-02T15:33:18.000Z,5,2017,Tuesday,1,8,33,2
"Beacon Hill, Boston",Neighborhoods,Urban & Downtown,Massachusetts,42.3598196,-71.0661623,2017-05-02T12:13:08.000Z,5,2017,Tuesday,1,8,13,2
IHOP,Dining,Shopping & Dining,Illinois,41.6199703,-87.8542082261641,2017-05-02T11:38:03.000Z,5,2017,Tuesday,1,6,38,2
Madison Square Park,Attractions,Tourist Attractions,New York,40.74220365,-73.9880191041057,2017-05-02T11:27:01.000Z,5,2017,Tuesday,1,7,27,2
Bellagio Las Vegas,Hotels and Resorts,Travel & Hospitality,Nevada,36.11311495,-115.177006452287,2017-05-02T10:11:34.000Z,5,2017,Tuesday,1,3,11,2
The Chicago Theatre,Attractions,Tourist Attractions,Illinois,41.8854984,-87.6272611899348,2017-05-02T10:00:35.000Z,5,2017,Tuesday,1,5,0,2
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2017-05-02T09:07:29.000Z,5,2017,Tuesday,1,4,7,2
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-02T06:10:57.000Z,5,2017,Tuesday,1,2,10,2
W New York - Times Square,Hotels and Resorts,Travel & Hospitality,New York,40.75698395,-73.9862656094672,2017-05-02T02:42:15.000Z,5,2017,Monday,0,22,42,1
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-02T01:29:15.000Z,5,2017,Monday,0,21,29,1
Statue of Liberty National Monument,Attractions,Tourist Attractions,New York,40.68981375,-74.0451390334562,2017-05-02T00:03:29.000Z,5,2017,Monday,0,20,3,1
Denver International Airport,Airport,Travel & Transit,Colorado,39.8501877,-104.675327725053,2017-05-01T22:02:08.000Z,5,2017,Monday,0,16,2,1
Seattle-Tacoma International Airport (Sea-Tac),Airport,Travel & Transit,Washington,47.4475673,-122.308015856951,2017-05-01T21:49:10.000Z,5,2017,Monday,0,14,49,1
In-N-Out Burger,Dining,Shopping & Dining,California,37.6996265,-121.0676013,2017-05-01T21:35:01.000Z,5,2017,Monday,0,14,35,1
Statue of Liberty National Monument,Attractions,Tourist Attractions,New York,40.68981375,-74.0451390334562,2017-05-01T21:11:02.000Z,5,2017,Monday,0,17,11,1
Reading Terminal Market,Shopping,Shopping & Dining,Pennsylvania,39.95333315,-75.159010463967,2017-05-01T20:40:14.000Z,5,2017,Monday,0,16,40,1
Statue of Liberty National Monument,Attractions,Tourist Attractions,New York,40.68981375,-74.0451390334562,2017-05-01T20:31:55.000Z,5,2017,Monday,0,16,31,1
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2017-05-01T17:55:19.000Z,5,2017,Monday,0,10,55,1
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2017-05-01T16:47:25.000Z,5,2017,Monday,0,9,47,1
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2017-05-01T16:16:44.000Z,5,2017,Monday,0,10,16,1
"Boston, Massachusetts",Cultural attractions and education,Education & Culture,Massachusetts,42.3602534,-71.0582912,2017-05-01T15:27:05.000Z,5,2017,Monday,0,11,27,1
Statue of Liberty National Monument,Attractions,Tourist Attractions,New York,40.68981375,-74.0451390334562,2017-05-01T14:14:08.000Z,5,2017,Monday,0,10,14,1
Statue of Liberty National Monument,Attractions,Tourist Attractions,New York,40.68981375,-74.0451390334562,2017-05-01T14:07:52.000Z,5,2017,Monday,0,10,7,1
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-01T13:22:31.000Z,5,2017,Monday,0,9,22,1
Santa Monica Pier,Beaches,Beach & Waterfront,California,34.0104863,-118.4960635,2017-05-01T12:52:29.000Z,5,2017,Monday,0,5,52,1
"San Clemente, California",Beaches,Beach & Waterfront,California,33.4270275,-117.6124179,2017-05-01T08:20:21.000Z,5,2017,Monday,0,1,20,1
Pike Place Market,Shopping,Shopping & Dining,Washington,47.60939675,-122.34141017674,2017-05-01T07:39:58.000Z,5,2017,Monday,0,0,39,1
Pike Place Market,Shopping,Shopping & Dining,Washington,47.60939675,-122.34141017674,2017-05-01T07:38:03.000Z,5,2017,Monday,0,0,38,1
Boston Logan International Airport,Airport,Travel & Transit,Massachusetts,42.3630236,-71.0134079867064,2017-05-01T05:38:51.000Z,5,2017,Monday,0,1,38,1
Ronald Reagan Washington National Airport,Airport,Travel & Transit,Virginia,38.8512154,-77.0396930556152,2017-05-01T05:31:47.000Z,5,2017,Monday,0,1,31,1
"Los Angeles, Venice Beach",Beaches,Beach & Waterfront,California,33.9796472,-118.468563095478,2017-05-01T04:13:10.000Z,4,2017,Sunday,6,21,13,30
Rodin Museum,Museums,Education & Culture,Pennsylvania,39.9619295,-75.1739508,2017-05-01T03:39:06.000Z,4,2017,Sunday,6,23,39,30
"New Orleans, Louisiana",Cultural attractions and nightlife,Entertainment & Culture,Louisiana,29.9499323,-90.0701156,2017-05-01T03:28:13.000Z,4,2017,Sunday,6,22,28,30
Philadelphia City Hall,Landmarks and Monuments,Historical & Cultural,Pennsylvania,39.95240015,-75.1629878834212,2017-05-01T02:31:16.000Z,4,2017,Sunday,6,22,31,30
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2017-05-01T02:15:13.000Z,4,2017,Sunday,6,22,15,30
Philadelphia City Hall,Landmarks and Monuments,Historical & Cultural,Pennsylvania,39.95240015,-75.1629878834212,2017-05-01T01:38:54.000Z,4,2017,Sunday,6,21,38,30
Philadelphia City Hall,Landmarks and Monuments,Historical & Cultural,Pennsylvania,39.95240015,-75.1629878834212,2017-05-01T01:20:25.000Z,4,2017,Sunday,6,21,20,30
"Denver, Colorado",Cultural attractions and outdoors,Entertainment & Culture,Colorado,39.7392364,-104.9848623,2017-05-01T01:17:25.000Z,4,2017,Sunday,6,19,17,30
LaGuardia Airport,Airport,Travel & Transit,New York,40.7757145,-73.8733639851154,2017-05-01T00:56:52.000Z,4,2017,Sunday,6,20,56,30
ONE WORLD OBSERVATORY,Observation Deck,Tourist Attractions,New York,40.7130229,-74.0130534,2017-04-30T23:30:40.000Z,4,2017,Sunday,6,19,30,30
Denver International Airport,Airport,Travel & Transit,Colorado,39.8501877,-104.675327725053,2017-04-30T22:10:15.000Z,4,2017,Sunday,6,16,10,30
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2017-04-30T20:38:47.000Z,4,2017,Sunday,6,13,38,30
Griffith Observatory,Attractions,Tourist Attractions,California,34.11821875,-118.300293321966,2017-04-30T19:13:10.000Z,4,2017,Sunday,6,12,13,30
Arlington National Cemetery,Historical,Historical & Cultural,Virginia,38.8785384,-77.0691117012097,2017-04-30T17:16:58.000Z,4,2017,Sunday,6,13,16,30
Arches National Park,Natural attractions,Nature & Outdoors,Utah,38.7315573,-109.563027817151,2017-04-30T15:59:11.000Z,4,2017,Sunday,6,9,59,30
Lake Union,Water Activities,Nature & Outdoors,Washington,47.63991865,-122.335558092029,2017-04-30T15:23:03.000Z,4,2017,Sunday,6,8,23,30
"Santa Barbara, California",Beach and relaxation,Beach & Waterfront,California,34.4221319,-119.7026673,2017-04-30T11:32:46.000Z,4,2017,Sunday,6,4,32,30
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2017-04-30T10:11:12.000Z,4,2017,Sunday,6,3,11,30
Griffith Observatory,Attractions,Tourist Attractions,California,34.11821875,-118.300293321966,2017-04-30T08:02:22.000Z,4,2017,Sunday,6,1,2,30
"Malibu, California",Beach and scenic views,Beach & Waterfront,California,34.035591,-118.689423,2017-04-30T07:45:45.000Z,4,2017,Sunday,6,0,45,30
Griffith Observatory,Attractions,Tourist Attractions,California,34.11821875,-118.300293321966,2017-04-30T07:24:34.000Z,4,2017,Sunday,6,0,24,30
North Carolina,Travel and Transit,Travel & Transit,North Carolina,35.6729639,-79.0392919,2017-04-30T06:35:39.000Z,4,2017,Sunday,6,2,35,30
Venice Beach L.A.,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2017-04-30T06:15:48.000Z,4,2017,Sunday,6,2,15,30
Rockefeller Center,Landmarks and Monuments,Historical & Cultural,New York,40.75925755,-73.9799568611638,2017-04-30T04:23:11.000Z,4,2017,Sunday,6,0,23,30
McCarran International Airport,Airport,Travel & Transit,Nevada,36.0861034,-115.161119930121,2017-04-30T03:49:17.000Z,4,2017,Saturday,5,20,49,29
Griffith Observatory,Attractions,Tourist Attractions,California,34.11821875,-118.300293321966,2017-04-30T02:51:05.000Z,4,2017,Saturday,5,19,51,29
"Venice, California",Beach and boardwalk,Beach & Waterfront,California,33.995044,-118.4668875,2017-04-29T23:46:58.000Z,4,2017,Saturday,5,16,46,29
Venice Beach L.A.,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2017-04-29T23:40:43.000Z,4,2017,Saturday,5,19,40,29
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2017-04-29T23:32:15.000Z,4,2017,Saturday,5,16,32,29
Santa Monica Pier,Beaches,Beach & Waterfront,California,34.0104863,-118.4960635,2017-04-29T23:29:33.000Z,4,2017,Saturday,5,16,29,29
Santa Monica Pier,Beaches,Beach & Waterfront,California,34.0104863,-118.4960635,2017-04-29T23:28:06.000Z,4,2017,Saturday,5,16,28,29
"Zuma Beach, Malibu",Beaches,Beach & Waterfront,California,34.0214393,-118.831034905743,2017-04-29T23:23:13.000Z,4,2017,Saturday,5,16,23,29
Monument Valley,Natural attractions,Nature & Outdoors,Arizona,36.9820026,-110.1108327,2017-04-29T22:42:34.000Z,4,2017,Saturday,5,16,42,29
Rockefeller Center,Landmarks and Monuments,Historical & Cultural,New York,40.75925755,-73.9799568611638,2017-04-29T22:37:23.000Z,4,2017,Saturday,5,18,37,29
"Pensacola Beach, Florida",Beaches,Beach & Waterfront,Florida,30.3335333,-87.1374676,2017-04-29T22:32:26.000Z,4,2017,Saturday,5,17,32,29
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2017-04-29T22:24:12.000Z,4,2017,Saturday,5,18,24,29
MGM Grand Las Vegas,Casinos and entertainment,Entertainment & Culture,Nevada,36.1027149,-115.1726404,2017-04-29T20:27:19.000Z,4,2017,Saturday,5,13,27,29
Willamette Valley Vineyards,Wineries,Entertainment & Culture,Oregon,44.82424895,-123.008428394518,2017-04-29T19:31:20.000Z,4,2017,Saturday,5,12,31,29
Carlo's Bakery,Dining,Shopping & Dining,New Jersey,40.7371855,-74.0307861,2017-04-29T19:16:35.000Z,4,2017,Saturday,5,15,16,29
Navy Pier,Tourist Attractions,Tourist Attractions,Illinois,41.89187955,-87.6041347248327,2017-04-29T19:05:21.000Z,4,2017,Saturday,5,14,5,29
Solomon R. Guggenheim Museum,Art and Culture,Entertainment & Culture,New York,40.78300035,-73.9589593986188,2017-04-29T18:47:16.000Z,4,2017,Saturday,5,14,47,29
Independence Hall,Landmarks and Monuments,Historical & Cultural,Pennsylvania,39.94888725,-75.1500259573599,2017-04-29T18:36:43.000Z,4,2017,Saturday,5,14,36,29
Independence Hall,Landmarks and Monuments,Historical & Cultural,Pennsylvania,39.94888725,-75.1500259573599,2017-04-29T18:34:08.000Z,4,2017,Saturday,5,14,34,29
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2017-04-29T16:08:32.000Z,4,2017,Saturday,5,9,8,29
Downtown Seattle,Attractions,Tourist Attractions,Washington,47.6048723,-122.3334582,2017-04-29T15:58:12.000Z,4,2017,Saturday,5,8,58,29
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2017-04-29T15:38:47.000Z,4,2017,Saturday,5,8,38,29
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2017-04-29T14:57:34.000Z,4,2017,Saturday,5,8,57,29
"Astoria, New York",Residential,Residential,New York,40.7720145,-73.9302673,2017-04-29T14:07:02.000Z,4,2017,Saturday,5,10,7,29
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2017-04-29T11:26:10.000Z,4,2017,Saturday,5,4,26,29
California,Travel and Transit,Travel & Transit,California,36.7014631,-118.7559974,2017-04-29T07:48:57.000Z,4,2017,Saturday,5,0,48,29
Alcatraz Island,Landmarks and Monuments,Historical & Cultural,California,37.8274638,-122.4241366,2017-04-29T07:34:15.000Z,4,2017,Saturday,5,0,34,29
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2017-04-29T06:54:10.000Z,4,2017,Friday,4,23,54,28
"Ocean Beach, San Francisco",Beaches,Beach & Waterfront,California,37.75615135,-122.510184968122,2017-04-29T04:41:33.000Z,4,2017,Friday,4,21,41,28
Downtown Charleston Sc,Neighborhoods,Urban & Downtown,South Carolina,32.7853798,-79.9546614902276,2017-04-29T02:59:34.000Z,4,2017,Friday,4,22,59,28
Monument Valley,Natural attractions,Nature & Outdoors,Arizona,36.9820026,-110.1108327,2017-04-29T02:38:14.000Z,4,2017,Friday,4,20,38,28
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2017-04-29T02:05:56.000Z,4,2017,Friday,4,19,5,28
"Granbury, Texas",Residential,Residential,Texas,32.4407788,-97.7926088,2017-04-29T01:49:05.000Z,4,2017,Friday,4,20,49,28
Mojave National Preserve,Natural attractions,Nature & Outdoors,California,35.09586715,-115.539653534051,2017-04-29T01:36:48.000Z,4,2017,Friday,4,18,36,28
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2017-04-29T01:01:06.000Z,4,2017,Friday,4,21,1,28
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2017-04-28T23:55:41.000Z,4,2017,Friday,4,16,55,28
Alcatraz Island,Landmarks and Monuments,Historical & Cultural,California,37.8274638,-122.4241366,2017-04-28T23:49:25.000Z,4,2017,Friday,4,16,49,28
Alcatraz Island,Landmarks and Monuments,Historical & Cultural,California,37.8274638,-122.4241366,2017-04-28T23:31:21.000Z,4,2017,Friday,4,16,31,28
Alcatraz Island,Landmarks and Monuments,Historical & Cultural,California,37.8274638,-122.4241366,2017-04-28T23:28:13.000Z,4,2017,Friday,4,16,28,28
Bubba Gump Shrimp Co.,Dining,Shopping & Dining,Texas,29.2879367,-94.7902073,2017-04-28T23:08:50.000Z,4,2017,Friday,4,18,8,28
Woodbury Common Premium Outlets,Shopping,Shopping & Dining,New York,41.31718195,-74.1266935717526,2017-04-28T22:37:04.000Z,4,2017,Friday,4,18,37,28
"Granbury, Texas",Residential,Residential,Texas,32.4407788,-97.7926088,2017-04-28T18:11:32.000Z,4,2017,Friday,4,13,11,28
LaGuardia Airport,Airport,Travel & Transit,New York,40.7757145,-73.8733639851154,2017-04-28T16:39:10.000Z,4,2017,Friday,4,12,39,28
Fort Lauderdale-Hollywood International Airport,Travel and Transit,Travel & Transit,Florida,26.072017,-80.1509967313521,2017-04-28T16:26:45.000Z,4,2017,Friday,4,12,26,28
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2017-04-28T15:52:43.000Z,4,2017,Friday,4,8,52,28
Millennium Park,Parks,Nature & Outdoors,Illinois,41.8825572,-87.6225003045427,2017-04-28T12:35:53.000Z,4,2017,Friday,4,7,35,28
"Boerne, Texas",Residential,Residential,Texas,29.7946641,-98.7319703,2017-04-28T08:18:32.000Z,4,2017,Friday,4,3,18,28
Hollywood,Attractions,Tourist Attractions,California,34.093214,-118.3196124,2017-04-28T07:28:58.000Z,4,2017,Friday,4,0,28,28
Hollywood Walk of Fame,Attractions,Tourist Attractions,California,34.1016624,-118.3418479,2017-04-28T06:59:02.000Z,4,2017,Thursday,3,23,59,27
Griffith Observatory,Attractions,Tourist Attractions,California,34.11821875,-118.300293321966,2017-04-28T06:52:01.000Z,4,2017,Thursday,3,23,52,27
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2017-04-28T06:35:38.000Z,4,2017,Thursday,3,23,35,27
Bunker Hill Monument,Landmarks and Monuments,Historical & Cultural,Massachusetts,42.37635225,-71.0607673472946,2017-04-28T03:34:03.000Z,4,2017,Thursday,3,23,34,27
Lake Powell,Natural attractions,Nature & Outdoors,Utah,37.02773225,-111.310137601379,2017-04-28T03:33:43.000Z,4,2017,Thursday,3,21,33,27
"Brooklyn, New York",Cultural attractions and residential,Residential,New York,40.6501038,-73.9495823,2017-04-28T03:28:33.000Z,4,2017,Thursday,3,23,28,27
The Adler Planetarium,Museums,Education & Culture,Illinois,41.8663658,-87.6066262934419,2017-04-28T01:06:25.000Z,4,2017,Thursday,3,20,6,27
360 CHICAGO,Observation Deck,Tourist Attractions,Missouri,40.249576244898,-94.3384325306123,2017-04-28T01:05:19.000Z,4,2017,Thursday,3,20,5,27
"Key West, Florida",Beach and nightlife,Beach & Waterfront,Florida,24.5625566,-81.7724368,2017-04-27T23:39:05.000Z,4,2017,Thursday,3,19,39,27
Oregon,Travel and Transit,Travel & Transit,Oregon,43.9792797,-120.737257,2017-04-27T22:29:35.000Z,4,2017,Thursday,3,15,29,27
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2017-04-27T22:11:54.000Z,4,2017,Thursday,3,15,11,27
"Annapolis, Maryland",Historical,Historical & Cultural,Maryland,38.9786401,-76.492786,2017-04-27T21:33:27.000Z,4,2017,Thursday,3,17,33,27
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2017-04-27T20:53:08.000Z,4,2017,Thursday,3,16,53,27
Hollywood Walk of Fame,Attractions,Tourist Attractions,California,34.1016624,-118.3418479,2017-04-27T20:31:58.000Z,4,2017,Thursday,3,13,31,27
"Morro Bay, California",Beaches,Beach & Waterfront,California,35.3658075,-120.8499013,2017-04-27T17:42:34.000Z,4,2017,Thursday,3,10,42,27
MoMA The Museum of Modern Art,Attractions,Tourist Attractions,New York,40.7616124,-73.9774991821081,2017-04-27T16:50:13.000Z,4,2017,Thursday,3,12,50,27
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2017-04-27T14:56:00.000Z,4,2017,Thursday,3,7,56,27
